MOC_RUBROS_ID;MOC_ZONAS_ID;RUBRO;NIVEL_RIESGO;FACTURACION_PROM_ACTUAL;INDICE_CRECIMIENTO;INDICE_ESTABILIDAD;INDICE_APERTURA;INDICE_CIERRE;INDICE_SUPERVIVENCIA;IND_AP_ACT_VS_IND_AP_ANIO_ANT;IND_CL_ACT_VS_IND_CL_ANIO_ANT;SUP_MENOS_1;SUP_ENTRE_1_Y_2;SUP_ENTRE_2_Y_3;SUP_ENTRE_3_Y_4;SUP_ENTRE_4_Y_5;SUP_MAS_5;FACTURACION_PROM_ANIO_ANT;NIVEL_LOCALES;INDICE_CIERRE_ANIO_ANT;INDICE_APERTURA_ANIO_ANT
1482;33;KIOSCOS Y LOTERIAS;1;2;4;4;8.33;0.00;100.00;-75.00;-100.00;6.25;18.75;0.00;0.00;18.75;56.25;2;1;9.09;36.36
1483;34;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;17.02;6.38;6.38;6.38;63.83;2;2;6.25;25.00
1484;35;KIOSCOS Y LOTERIAS;2;5;2;4;7.69;7.69;100.00;0.00;0.00;2.27;11.36;13.64;0.00;6.82;65.91;5;1;7.14;7.14
1485;36;KIOSCOS Y LOTERIAS;1;2;4;4;6.67;0.00;100.00;-85.71;-100.00;5.00;32.50;15.00;7.50;0.00;40.00;2;2;7.14;50.00
1486;37;KIOSCOS Y LOTERIAS;3;2;4;2;0.00;11.11;100.00;-100.00;NULL;0.00;32.00;12.00;0.00;4.00;52.00;1;1;NULL;44.44
1487;38;KIOSCOS Y LOTERIAS;1;2;2;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;25.00;37.50;0.00;37.50;1;1;NULL;NULL
1488;39;KIOSCOS Y LOTERIAS;1;2;2;5;0.00;0.00;100.00;-100.00;NULL;0.00;7.55;15.09;11.32;5.66;60.38;1;2;NULL;10.53
1489;40;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;11.63;0.00;27.91;13.95;46.51;2;1;15.38;7.69
1490;41;KIOSCOS Y LOTERIAS;2;5;2;2;0.00;7.69;100.00;-100.00;-50.00;4.44;13.33;20.00;4.44;2.22;55.56;5;1;15.38;30.77
1491;42;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;35.71;0.00;0.00;64.29;2;1;NULL;NULL
1492;43;KIOSCOS Y LOTERIAS;1;3;4;4;0.00;0.00;100.00;-100.00;NULL;0.00;6.25;31.25;9.38;3.13;50.00;3;1;NULL;10.00
1493;44;KIOSCOS Y LOTERIAS;1;1;4;4;0.00;0.00;100.00;-100.00;-100.00;4.55;18.18;9.09;13.64;13.64;40.91;1;1;12.50;37.50
1494;45;KIOSCOS Y LOTERIAS;5;2;4;2;12.50;12.50;0.00;-50.00;0.00;8.33;16.67;8.33;0.00;0.00;66.67;2;1;14.29;28.57
1495;46;KIOSCOS Y LOTERIAS;1;1;3;4;7.14;0.00;100.00;-66.67;-100.00;7.55;7.55;0.00;11.32;7.55;66.04;1;2;11.76;17.65
1496;47;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;NULL;0.00;8.00;8.00;0.00;12.00;72.00;2;1;NULL;11.11
1497;48;KIOSCOS Y LOTERIAS;1;4;3;4;0.00;0.00;100.00;-100.00;-100.00;1.90;4.76;12.38;4.76;9.52;66.67;4;3;2.94;8.82
1498;49;KIOSCOS Y LOTERIAS;1;1;2;4;0.00;0.00;100.00;-100.00;-100.00;0.00;7.14;7.14;3.57;10.71;71.43;2;1;25.00;12.50
1499;50;KIOSCOS Y LOTERIAS;3;2;4;4;7.69;0.00;50.00;-75.00;-100.00;5.26;15.79;5.26;7.89;15.79;50.00;3;1;16.67;33.33
1500;51;KIOSCOS Y LOTERIAS;1;4;3;4;3.64;0.00;100.00;-60.00;-100.00;2.81;3.37;3.37;7.87;13.48;69.10;4;5;8.77;8.77
1501;52;KIOSCOS Y LOTERIAS;1;2;3;4;0.00;0.00;100.00;-100.00;NULL;0.00;11.76;2.94;8.82;20.59;55.88;2;1;NULL;16.67
1502;53;KIOSCOS Y LOTERIAS;1;1;4;4;4.76;0.00;100.00;-66.67;-100.00;4.17;8.33;4.17;8.33;5.56;69.44;2;2;13.64;13.64
1503;54;KIOSCOS Y LOTERIAS;4;1;3;4;10.00;0.00;0.00;-50.00;-100.00;7.32;7.32;17.07;0.00;7.32;60.98;1;1;25.00;16.67
1504;55;KIOSCOS Y LOTERIAS;3;2;4;3;3.57;7.14;50.00;-50.00;100.00;2.25;6.74;22.47;10.11;6.74;51.69;3;3;3.70;7.41
1505;56;KIOSCOS Y LOTERIAS;1;1;4;5;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;1;1;NULL;NULL
1506;57;KIOSCOS Y LOTERIAS;1;5;3;4;0.00;0.00;100.00;-100.00;-100.00;0.00;7.41;11.11;0.00;0.00;81.48;5;1;11.11;11.11
1507;58;KIOSCOS Y LOTERIAS;5;2;2;2;5.00;15.00;0.00;-75.00;NULL;4.69;10.94;20.31;0.00;0.00;64.06;2;2;NULL;17.39
1508;59;KIOSCOS Y LOTERIAS;1;1;4;4;9.09;0.00;100.00;-50.00;NULL;3.13;15.63;0.00;12.50;18.75;50.00;2;1;NULL;18.18
1509;60;KIOSCOS Y LOTERIAS;3;3;3;4;3.28;4.92;75.00;-80.00;-62.50;1.89;8.02;12.26;9.43;5.66;62.74;3;5;12.12;15.15
1510;61;KIOSCOS Y LOTERIAS;3;2;4;2;9.09;4.55;60.00;-50.00;0.00;6.45;12.90;24.19;3.23;19.35;33.87;2;2;4.76;19.05
1511;62;KIOSCOS Y LOTERIAS;3;2;4;4;0.00;0.00;67.00;NULL;NULL;0.00;7.69;0.00;46.15;0.00;46.15;2;1;NULL;NULL
1512;63;KIOSCOS Y LOTERIAS;3;2;2;2;0.00;11.11;100.00;-100.00;0.00;3.03;6.06;9.09;3.03;9.09;69.70;2;1;9.09;18.18
1513;64;KIOSCOS Y LOTERIAS;1;2;4;3;16.67;0.00;100.00;NULL;NULL;5.26;0.00;0.00;15.79;15.79;63.16;2;1;NULL;NULL
1514;65;KIOSCOS Y LOTERIAS;1;3;4;4;0.00;0.00;100.00;-100.00;-100.00;6.25;18.75;0.00;18.75;0.00;56.25;2;1;20.00;40.00
1515;66;KIOSCOS Y LOTERIAS;4;3;3;2;2.38;9.52;44.00;-75.00;100.00;1.40;9.79;9.79;14.69;9.09;55.24;3;4;4.44;8.89
1516;67;KIOSCOS Y LOTERIAS;3;2;3;3;7.69;7.69;80.00;-33.33;-71.43;4.08;6.12;18.37;11.22;0.00;60.20;2;2;25.00;10.71
1517;68;KIOSCOS Y LOTERIAS;1;4;4;4;4.55;0.00;100.00;-50.00;-100.00;1.47;5.88;17.65;4.41;1.47;69.12;4;2;4.76;9.52
1518;69;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;14.04;29.82;14.04;0.00;42.11;2;2;5.00;20.00
1519;70;KIOSCOS Y LOTERIAS;1;1;4;3;25.00;0.00;100.00;NULL;NULL;9.09;0.00;36.36;0.00;27.27;27.27;1;1;NULL;NULL
1520;71;KIOSCOS Y LOTERIAS;3;2;4;4;0.00;0.00;50.00;-100.00;NULL;0.00;19.05;4.76;0.00;14.29;61.90;1;1;NULL;28.57
1521;72;KIOSCOS Y LOTERIAS;2;2;4;4;6.25;6.25;100.00;-50.00;NULL;4.35;8.70;8.70;6.52;0.00;71.74;2;2;NULL;12.50
1522;73;KIOSCOS Y LOTERIAS;2;1;4;3;10.53;5.26;100.00;-50.00;-50.00;3.77;15.09;0.00;16.98;0.00;64.15;1;2;11.76;23.53
1523;74;KIOSCOS Y LOTERIAS;3;1;3;3;0.00;0.00;50.00;-100.00;-100.00;0.00;34.78;0.00;17.39;0.00;47.83;1;1;14.29;28.57
1524;75;KIOSCOS Y LOTERIAS;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;2.63;18.42;0.00;10.53;13.16;55.26;2;1;7.69;30.77
1525;76;KIOSCOS Y LOTERIAS;4;2;4;4;16.67;0.00;0.00;0.00;-100.00;6.06;12.12;6.06;0.00;0.00;75.76;2;1;10.00;20.00
1526;77;KIOSCOS Y LOTERIAS;3;3;4;4;0.00;4.35;60.00;-100.00;0.00;0.00;20.00;12.86;11.43;8.57;47.14;3;2;4.17;20.83
1527;78;KIOSCOS Y LOTERIAS;1;2;4;4;13.33;0.00;100.00;0.00;-100.00;3.85;5.77;19.23;11.54;7.69;51.92;2;2;21.43;14.29
1528;79;KIOSCOS Y LOTERIAS;4;4;4;2;8.00;8.00;33.00;-66.67;0.00;3.95;18.42;6.58;9.21;14.47;47.37;4;2;8.33;25.00
1529;80;KIOSCOS Y LOTERIAS;1;2;4;5;0.00;0.00;100.00;-100.00;-100.00;3.13;12.50;0.00;12.50;6.25;65.63;2;1;10.00;30.00
1530;81;KIOSCOS Y LOTERIAS;1;4;2;3;0.00;0.00;100.00;NULL;-100.00;0.00;15.38;46.15;15.38;0.00;23.08;3;1;25.00;NULL
1531;82;KIOSCOS Y LOTERIAS;2;5;4;4;0.00;6.25;100.00;NULL;-50.00;0.00;3.77;18.87;5.66;16.98;54.72;5;2;12.50;NULL
1532;83;KIOSCOS Y LOTERIAS;3;1;3;2;0.00;14.29;100.00;-100.00;NULL;0.00;9.09;27.27;4.55;0.00;59.09;2;1;NULL;14.29
1533;84;KIOSCOS Y LOTERIAS;2;1;4;3;5.56;5.56;100.00;-66.67;NULL;2.00;12.00;12.00;14.00;0.00;60.00;1;2;NULL;16.67
1534;85;KIOSCOS Y LOTERIAS;3;2;3;3;0.00;0.00;50.00;-100.00;NULL;0.00;29.41;17.65;11.76;5.88;35.29;2;1;NULL;33.33
1535;86;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;20.00;0.00;80.00;2;1;NULL;NULL
1536;87;KIOSCOS Y LOTERIAS;2;2;4;4;3.85;3.85;100.00;-85.71;0.00;1.27;17.72;3.80;5.06;17.72;54.43;2;2;3.85;26.92
1537;88;KIOSCOS Y LOTERIAS;3;5;5;3;2.63;10.53;100.00;-83.33;100.00;0.88;10.53;7.89;7.89;7.89;64.91;5;3;5.41;16.22
1538;89;KIOSCOS Y LOTERIAS;1;2;4;4;5.26;0.00;100.00;NULL;NULL;1.79;0.00;23.21;21.43;0.00;53.57;2;2;NULL;NULL
1539;90;KIOSCOS Y LOTERIAS;3;1;4;4;0.00;0.00;50.00;-100.00;NULL;8.82;17.65;8.82;2.94;0.00;61.76;2;1;NULL;27.27
1540;91;KIOSCOS Y LOTERIAS;3;2;1;1;14.29;14.29;100.00;-50.00;0.00;4.00;12.00;20.00;24.00;8.00;32.00;4;1;11.11;22.22
1541;92;KIOSCOS Y LOTERIAS;1;5;4;3;12.50;0.00;100.00;0.00;NULL;4.55;9.09;18.18;13.64;27.27;27.27;5;1;NULL;14.29
1542;93;KIOSCOS Y LOTERIAS;3;1;3;1;0.00;20.00;100.00;-100.00;NULL;0.00;33.33;20.00;6.67;0.00;40.00;1;1;NULL;40.00
1543;94;KIOSCOS Y LOTERIAS;5;1;1;1;0.00;22.22;50.00;-100.00;-33.33;7.69;28.21;7.69;20.51;5.13;30.77;1;1;25.00;41.67
1544;95;KIOSCOS Y LOTERIAS;3;3;4;2;0.00;3.85;75.00;-100.00;-66.67;0.00;21.43;11.90;14.29;8.33;44.05;3;2;11.11;29.63
1545;96;KIOSCOS Y LOTERIAS;3;2;3;2;0.00;11.11;100.00;-100.00;100.00;0.00;10.53;29.82;8.77;10.53;40.35;2;2;5.26;15.79
1546;97;KIOSCOS Y LOTERIAS;3;2;3;3;0.00;16.67;100.00;NULL;NULL;0.00;0.00;25.00;15.00;0.00;60.00;2;1;NULL;NULL
1547;98;KIOSCOS Y LOTERIAS;1;3;4;4;0.00;0.00;100.00;-100.00;NULL;0.00;10.00;0.00;30.00;0.00;60.00;3;1;NULL;14.29
1548;99;KIOSCOS Y LOTERIAS;1;3;4;4;0.00;0.00;NULL;NULL;NULL;0.00;0.00;0.00;0.00;0.00;100.00;4;1;NULL;NULL
1549;100;KIOSCOS Y LOTERIAS;1;1;4;3;17.65;0.00;100.00;200.00;-100.00;6.38;4.26;12.77;14.89;12.77;48.94;1;2;7.14;7.14
1550;101;KIOSCOS Y LOTERIAS;2;1;4;3;5.56;0.00;75.00;-80.00;-100.00;3.70;18.52;11.11;16.67;11.11;38.89;1;2;10.53;26.32
1551;102;KIOSCOS Y LOTERIAS;2;2;4;4;4.00;0.00;75.00;-80.00;-100.00;3.57;10.71;17.86;9.52;8.33;50.00;2;2;7.14;17.86
1552;103;KIOSCOS Y LOTERIAS;2;5;4;4;8.00;0.00;83.00;0.00;-100.00;3.75;7.50;7.50;18.75;7.50;55.00;5;2;8.33;8.33
1553;104;KIOSCOS Y LOTERIAS;3;1;4;3;0.00;0.00;67.00;-100.00;-100.00;0.00;25.49;21.57;11.76;5.88;35.29;1;2;11.11;38.89
1554;105;KIOSCOS Y LOTERIAS;1;2;4;2;8.33;0.00;100.00;-80.00;NULL;3.03;27.27;9.09;9.09;9.09;42.42;2;1;NULL;38.46
1555;106;KIOSCOS Y LOTERIAS;1;2;4;4;6.82;0.00;100.00;-66.67;-100.00;2.27;15.91;8.33;6.82;5.30;61.36;2;4;4.65;20.93
1556;107;KIOSCOS Y LOTERIAS;3;1;3;2;0.00;15.38;100.00;-100.00;NULL;0.00;10.81;24.32;8.11;0.00;56.76;1;1;NULL;15.38
1557;108;KIOSCOS Y LOTERIAS;1;1;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;17.50;7.50;10.00;7.50;57.50;1;1;15.38;23.08
1558;109;KIOSCOS Y LOTERIAS;1;2;4;4;18.18;0.00;NULL;0.00;NULL;7.41;14.81;0.00;0.00;0.00;77.78;1;1;NULL;22.22
1559;110;KIOSCOS Y LOTERIAS;2;3;4;3;11.54;3.85;100.00;0.00;NULL;5.56;8.33;11.11;12.50;12.50;50.00;4;2;NULL;12.50
1560;111;KIOSCOS Y LOTERIAS;4;2;4;4;6.67;0.00;0.00;-75.00;NULL;2.17;21.74;10.87;0.00;6.52;58.70;2;2;NULL;25.00
1561;112;KIOSCOS Y LOTERIAS;1;3;4;4;9.09;0.00;100.00;-50.00;NULL;6.45;12.90;22.58;0.00;9.68;48.39;3;1;NULL;20.00
1562;113;KIOSCOS Y LOTERIAS;1;5;4;5;0.00;0.00;100.00;-100.00;-100.00;0.00;10.42;10.42;8.33;12.50;58.33;5;2;6.25;18.75
1563;114;KIOSCOS Y LOTERIAS;1;1;2;4;0.00;0.00;100.00;-100.00;-100.00;0.00;11.11;33.33;22.22;5.56;27.78;1;1;7.69;15.38
1564;115;KIOSCOS Y LOTERIAS;1;2;3;4;0.00;0.00;100.00;-100.00;-100.00;0.00;17.86;10.71;10.71;10.71;50.00;1;1;10.00;30.00
1565;116;KIOSCOS Y LOTERIAS;3;1;4;2;0.00;4.35;50.00;-100.00;NULL;0.00;11.94;8.96;10.45;4.48;64.18;2;2;NULL;17.39
1566;117;KIOSCOS Y LOTERIAS;3;1;4;4;11.11;0.00;67.00;0.00;NULL;3.70;9.26;11.11;11.11;5.56;59.26;2;2;NULL;11.11
1567;118;KIOSCOS Y LOTERIAS;2;4;3;3;4.62;4.62;87.00;-81.25;0.00;1.46;16.10;9.27;19.02;6.83;47.32;4;5;4.23;22.54
1568;119;KIOSCOS Y LOTERIAS;1;1;4;4;8.33;0.00;100.00;-75.00;-100.00;6.45;22.58;9.68;12.90;0.00;48.39;2;1;10.00;40.00
1569;120;KIOSCOS Y LOTERIAS;2;2;3;3;0.00;9.09;100.00;-100.00;0.00;0.00;11.11;8.33;16.67;0.00;63.89;2;1;8.33;16.67
1570;121;KIOSCOS Y LOTERIAS;1;1;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;16.67;33.33;0.00;50.00;1;1;NULL;NULL
1571;122;KIOSCOS Y LOTERIAS;1;1;4;4;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;11.11;14.81;5.56;68.52;2;2;5.88;NULL
1572;123;KIOSCOS Y LOTERIAS;1;2;3;3;0.00;0.00;100.00;-100.00;-100.00;4.17;8.33;16.67;25.00;12.50;33.33;2;1;12.50;25.00
1573;124;KIOSCOS Y LOTERIAS;2;5;3;2;0.00;10.00;100.00;NULL;NULL;2.94;0.00;8.82;8.82;2.94;76.47;5;1;NULL;NULL
1574;125;KIOSCOS Y LOTERIAS;1;2;4;3;0.00;0.00;100.00;-100.00;-100.00;0.00;15.00;15.00;15.00;15.00;40.00;2;1;7.69;15.38
1575;126;KIOSCOS Y LOTERIAS;2;5;2;4;0.00;4.76;100.00;-100.00;NULL;0.00;8.70;10.14;13.04;11.59;56.52;5;2;NULL;13.04
1576;127;KIOSCOS Y LOTERIAS;2;1;4;2;10.00;5.00;100.00;-33.33;NULL;3.33;11.67;13.33;10.00;10.00;51.67;1;2;NULL;16.67
1577;128;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;22.22;11.11;66.67;2;1;NULL;NULL
1578;129;KIOSCOS Y LOTERIAS;4;3;4;4;9.09;0.00;0.00;-66.67;-100.00;2.70;18.92;10.81;0.00;13.51;54.05;3;1;27.27;27.27
1579;130;KIOSCOS Y LOTERIAS;3;3;3;3;4.17;8.33;60.00;-85.71;100.00;7.69;15.38;5.13;11.54;6.41;53.85;3;2;3.70;25.93
1580;131;KIOSCOS Y LOTERIAS;1;2;4;4;7.69;0.00;100.00;-75.00;-100.00;5.41;16.22;8.11;0.00;8.11;62.16;2;1;7.69;30.77
1581;132;KIOSCOS Y LOTERIAS;1;2;4;3;0.00;0.00;100.00;-100.00;NULL;0.00;18.18;0.00;27.27;0.00;54.55;2;1;NULL;25.00
1582;133;KIOSCOS Y LOTERIAS;1;4;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;33.33;0.00;0.00;66.67;4;1;NULL;NULL
1583;134;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;NULL;NULL;0.00;0.00;6.25;18.75;0.00;75.00;2;1;NULL;NULL
1584;135;KIOSCOS Y LOTERIAS;1;1;4;4;8.33;0.00;100.00;NULL;-100.00;2.56;5.13;5.13;7.69;33.33;46.15;1;1;8.33;NULL
1585;136;KIOSCOS Y LOTERIAS;5;1;1;1;0.00;50.00;100.00;-100.00;0.00;25.00;25.00;37.50;0.00;12.50;0.00;1;1;50.00;100.00
1586;137;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;14.71;0.00;8.82;26.47;8.82;41.18;2;1;20.00;10.00
1587;138;KIOSCOS Y LOTERIAS;2;2;4;2;9.09;9.09;100.00;-50.00;0.00;2.78;13.89;0.00;8.33;13.89;61.11;2;1;10.00;20.00
1588;139;KIOSCOS Y LOTERIAS;1;5;4;4;11.11;0.00;100.00;100.00;NULL;3.77;3.77;5.66;5.66;16.98;64.15;5;2;NULL;5.88
1589;140;KIOSCOS Y LOTERIAS;2;4;3;4;7.69;1.92;89.00;-20.00;-66.67;2.94;6.47;8.82;11.18;6.47;64.12;5;5;5.36;8.93
1590;141;KIOSCOS Y LOTERIAS;3;2;4;2;10.17;6.78;50.00;-25.00;33.33;4.49;10.11;13.48;5.06;7.30;59.55;3;5;5.56;14.81
1591;142;KIOSCOS Y LOTERIAS;1;2;4;4;5.26;0.00;100.00;-66.67;-100.00;1.56;12.50;1.56;9.38;17.19;57.81;2;2;10.00;15.00
1592;143;KIOSCOS Y LOTERIAS;4;2;4;4;0.00;0.00;0.00;-100.00;-100.00;0.00;25.93;7.41;0.00;0.00;66.67;1;1;12.50;25.00
1593;144;KIOSCOS Y LOTERIAS;2;4;4;2;9.09;9.09;100.00;-50.00;NULL;9.09;15.15;12.12;0.00;27.27;36.36;2;1;NULL;18.18
1594;145;KIOSCOS Y LOTERIAS;1;2;2;3;0.00;0.00;100.00;-100.00;-100.00;3.70;14.81;11.11;18.52;18.52;33.33;1;1;37.50;37.50
1595;146;KIOSCOS Y LOTERIAS;2;1;3;3;4.55;4.55;100.00;-85.71;-75.00;3.80;13.92;11.39;8.86;5.06;56.96;1;2;16.00;28.00
1596;147;KIOSCOS Y LOTERIAS;1;1;4;4;5.26;0.00;100.00;-83.33;-100.00;1.82;21.82;0.00;21.82;5.45;49.09;1;2;5.26;31.58
1597;148;KIOSCOS Y LOTERIAS;2;1;4;3;23.08;7.69;100.00;NULL;NULL;7.50;0.00;15.00;10.00;0.00;67.50;2;1;NULL;NULL
1598;149;KIOSCOS Y LOTERIAS;2;2;2;3;0.00;8.33;100.00;-100.00;100.00;1.15;10.34;10.34;10.34;3.45;64.37;1;2;3.33;16.67
1599;150;KIOSCOS Y LOTERIAS;2;3;4;2;6.25;6.25;100.00;-50.00;0.00;2.08;12.50;22.92;12.50;0.00;50.00;3;2;6.25;12.50
1600;151;KIOSCOS Y LOTERIAS;2;1;4;4;14.29;0.00;75.00;66.67;-100.00;7.00;6.00;11.00;11.00;0.00;65.00;2;3;6.45;9.68
1601;152;KIOSCOS Y LOTERIAS;1;2;4;4;0.00;0.00;100.00;-100.00;-100.00;2.22;4.44;13.33;0.00;4.44;75.56;2;2;14.29;14.29
1602;153;KIOSCOS Y LOTERIAS;4;3;2;4;0.00;0.00;0.00;-100.00;-100.00;0.00;14.71;0.00;0.00;0.00;85.29;2;1;8.33;16.67
1603;154;KIOSCOS Y LOTERIAS;1;2;4;4;12.50;0.00;100.00;0.00;NULL;4.00;8.00;12.00;0.00;0.00;76.00;2;1;NULL;14.29
1604;155;KIOSCOS Y LOTERIAS;1;2;4;4;11.11;0.00;100.00;-33.33;-100.00;3.57;12.50;7.14;3.57;8.93;64.29;3;2;11.76;17.65
1605;156;KIOSCOS Y LOTERIAS;1;1;4;4;11.11;0.00;100.00;0.00;NULL;3.70;5.56;18.52;11.11;1.85;59.26;1;2;NULL;11.11
1606;157;KIOSCOS Y LOTERIAS;1;3;4;3;7.69;0.00;100.00;-66.67;-100.00;4.76;16.67;21.43;9.52;0.00;47.62;3;1;7.69;23.08
1607;158;KIOSCOS Y LOTERIAS;3;2;4;4;8.33;4.17;80.00;-33.33;-50.00;2.74;12.33;6.85;17.81;6.85;53.42;2;2;8.70;13.04
1608;159;KIOSCOS Y LOTERIAS;2;2;4;2;16.67;8.33;100.00;-20.00;100.00;7.94;12.70;26.98;9.52;17.46;25.40;2;2;4.76;23.81
1609;160;KIOSCOS Y LOTERIAS;1;5;4;4;9.38;0.00;100.00;0.00;-100.00;3.06;12.24;15.31;13.27;9.18;46.94;5;3;17.24;10.34
1610;161;KIOSCOS Y LOTERIAS;1;2;4;3;20.00;0.00;100.00;NULL;NULL;7.14;0.00;10.71;21.43;10.71;50.00;2;1;NULL;NULL
1611;1;MUSICA Y LIBRERIA;2;5;1;2;4.35;4.35;100.00;-75.00;0.00;1.41;14.08;11.27;11.27;8.45;53.52;5;2;4.17;16.67
1612;2;MUSICA Y LIBRERIA;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1613;3;MUSICA Y LIBRERIA;1;5;5;4;0.00;0.00;100.00;-100.00;NULL;1.43;4.29;5.71;11.43;8.57;68.57;5;2;NULL;4.55
1614;4;MUSICA Y LIBRERIA;1;5;3;4;0.00;0.00;100.00;NULL;-100.00;0.00;0.00;10.34;0.00;0.00;89.66;5;1;11.11;NULL
1615;5;MUSICA Y LIBRERIA;NULL;NULL;NULL;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1616;6;MUSICA Y LIBRERIA;1;5;2;4;3.85;0.00;100.00;-66.67;-100.00;1.16;8.14;6.98;9.30;5.81;68.60;5;3;3.57;10.71
1617;7;MUSICA Y LIBRERIA;1;5;4;4;12.00;0.00;100.00;0.00;-100.00;12.00;12.00;0.00;4.00;0.00;72.00;5;2;4.35;13.04
1618;8;MUSICA Y LIBRERIA;NULL;NULL;NULL;NULL;0.00;0.00;100.00;NULL;NULL;0.00;0.00;100.00;0.00;0.00;0.00;1;NULL;NULL;NULL
1619;9;MUSICA Y LIBRERIA;1;3;4;4;0.00;0.00;100.00;-100.00;-100.00;0.00;5.17;15.52;10.34;0.00;68.97;3;2;5.26;10.53
1620;10;MUSICA Y LIBRERIA;1;5;2;4;0.00;0.00;100.00;-100.00;NULL;0.00;5.77;11.54;3.85;5.77;73.08;5;3;NULL;8.33
1621;11;MUSICA Y LIBRERIA;2;5;2;4;6.25;6.25;100.00;0.00;0.00;1.82;3.64;5.45;16.36;14.55;58.18;5;2;5.26;5.26
1622;12;MUSICA Y LIBRERIA;1;5;4;5;0.00;0.00;100.00;NULL;NULL;0.00;0.00;9.68;0.00;0.00;90.32;5;1;NULL;NULL
1623;13;MUSICA Y LIBRERIA;1;5;3;4;0.00;0.00;100.00;-100.00;NULL;8.57;5.71;14.29;0.00;17.14;54.29;5;1;NULL;9.09
1624;14;MUSICA Y LIBRERIA;1;1;4;3;0.00;0.00;100.00;NULL;NULL;0.00;0.00;0.00;0.00;100.00;0.00;1;1;NULL;NULL
1625;15;MUSICA Y LIBRERIA;4;5;2;4;0.00;6.67;0.00;-100.00;NULL;0.00;4.44;6.67;0.00;0.00;88.89;5;2;NULL;6.67
1626;16;MUSICA Y LIBRERIA;3;5;4;4;6.25;0.00;50.00;-50.00;-100.00;1.79;8.93;16.07;10.71;5.36;57.14;5;2;6.25;12.50
1627;17;MUSICA Y LIBRERIA;1;5;5;4;11.76;0.00;100.00;0.00;NULL;3.70;12.96;5.56;11.11;7.41;59.26;2;2;NULL;11.11
1628;18;MUSICA Y LIBRERIA;1;5;4;4;0.00;0.00;100.00;-100.00;NULL;5.26;10.53;15.79;10.53;0.00;57.89;5;1;NULL;15.38
1629;19;MUSICA Y LIBRERIA;1;3;4;5;5.88;0.00;100.00;-50.00;-100.00;9.43;7.55;11.32;0.00;5.66;66.04;3;2;6.25;12.50
1630;20;MUSICA Y LIBRERIA;1;2;4;4;2.94;0.00;100.00;-75.00;-100.00;1.89;9.43;5.66;16.04;0.00;66.98;2;3;2.78;11.11
1631;21;MUSICA Y LIBRERIA;1;3;3;4;0.00;0.00;100.00;-100.00;-100.00;1.90;2.86;7.62;9.52;8.57;69.52;4;3;5.71;5.71
1632;22;MUSICA Y LIBRERIA;3;5;4;4;0.00;0.00;57.00;-100.00;-100.00;0.00;5.05;10.10;9.09;3.03;72.73;5;3;9.38;6.25
1633;23;MUSICA Y LIBRERIA;2;5;3;3;3.85;3.85;100.00;-75.00;0.00;2.41;9.64;12.05;7.23;14.46;54.22;5;2;3.70;14.81
1634;24;MUSICA Y LIBRERIA;1;5;4;4;0.00;0.00;100.00;-100.00;-100.00;4.17;4.17;12.50;12.50;2.08;64.58;5;2;13.33;20.00
1635;25;MUSICA Y LIBRERIA;1;5;2;5;0.00;0.00;100.00;-100.00;-100.00;0.00;8.33;12.50;12.50;2.08;64.58;5;2;6.67;6.67
1636;26;MUSICA Y LIBRERIA;3;3;4;4;4.35;4.35;71.00;-66.67;0.00;2.74;8.22;5.48;23.29;6.85;53.42;3;2;4.17;12.50
1637;27;MUSICA Y LIBRERIA;2;5;3;4;2.33;2.33;78.00;-87.50;-75.00;0.75;13.53;8.27;15.04;9.02;53.38;5;4;9.76;19.51
